Census Geographic Identifier,Census Geography Name,Year,Total (Est.),Total (SE),American Indian and Alaska Native Alone (Est.),American Indian and Alaska Native Alone (SE),Asian or Pacific Islander Alone (Est.),Asian or Pacific Islander Alone (SE),Asian Alone (Est.),Asian Alone (SE),Black or African American Alone (Est.),Black or African American Alone (SE),Hispanic or Latino (Est.),Hispanic or Latino (SE),Not Hispanic or Latino (Est.),Not Hispanic or Latino (SE),Native Hawaiian and Other Pacific Islander Alone (Est.),Native Hawaiian and Other Pacific Islander Alone (SE),"White Alone, Not Hispanic or Latino (Est.)","White Alone, Not Hispanic or Latino (SE)",Total minus non-Hispanic Whites (Est.),Total minus non-Hispanic Whites (SE),Some Other Race Alone (Est.),Some Other Race Alone (SE),Some Other Race Alone or Two or More Races (Est.),Some Other Race Alone or Two or More Races (SE),Two or More Races (Est.),Two or More Races (SE),White Alone (Est.),White Alone (SE)
97000US1914700,"Iowa City Community School District, Iowa",2013,38.452381,11.595344,,,,,,,,,,,,,,,16.727539,11.947972,64.291916,51.495491,,,,,,,29.06036,14.91323
97000US1914700,"Iowa City Community School District, Iowa",2014,21.902378,9.9428091,,,,,,,,,,,,,,,11.806376,7.8788481,27.419355,14.285062,,,,,,,9.505703,6.6182389
97000US1914700,"Iowa City Community School District, Iowa",2015,47.234612,12.960501,,,,,,,63.33699,18.516012,,,,,,,15.30837,10.587553,68.965515,42.493778,,,,,,,28.834871,16.234638
97000US1914700,"Iowa City Community School District, Iowa",2016,47.685791,8.3258486,,,,,,,88.729019,11.174763,,,,,,,23.927958,9.0960989,62.250263,31.082338,,,,,,,33.508247,11.65092
97000US1914700,"Iowa City Community School District, Iowa",2017,26.839825,10.130775,,,,,,,,,,,,,,,17.743254,9.6537609,44.639999,14.929665,,,,,,,16.808676,9.201951
97000US1926400,"Sioux City Community School District, Iowa",2009,52.48584,8.0852776,,,,,,,,,26.382154,9.2862654,59.68951,8.1185942,,,63.968201,11.409212,36.599998,32.032879,,,,,,,63.2136,10.345572
97000US1926400,"Sioux City Community School District, Iowa",2010,47.325237,7.9902043,,,,,,,,,69.316376,20.422125,41.604633,13.477117,,,34.617237,8.5059996,74.536087,67.859772,,,,,,,36.445244,7.7576389
97000US1926400,"Sioux City Community School District, Iowa",2011,46.615776,7.8686461,,,,,,,,,73.550209,12.642903,40.707417,11.807314,,,37.623066,9.4157047,70.165749,70.914375,100.0,50.320839,,,,,40.065147,8.6103106
97000US1926400,"Sioux City Community School District, Iowa",2012,36.333248,8.3684788,,,,,,,,,29.501915,20.525078,38.055374,11.229071,,,39.234268,11.003753,30.215826,37.704693,,,,,,,41.976128,10.163407
97000US1926400,"Sioux City Community School District, Iowa",2013,43.815304,11.006037,,,,,,,,,,,,,,,29.567055,7.8536086,68.965515,59.71521,,,,,,,31.624809,7.7509856
97000US1926400,"Sioux City Community School District, Iowa",2014,49.709641,7.6409698,,,,,,,,,49.902912,19.240156,49.661507,10.704903,,,47.569866,7.0221887,53.468521,20.212431,,,,,,,48.643593,8.6458597
97000US1926400,"Sioux City Community School District, Iowa",2015,46.672054,10.923343,,,,,,,,,72.303711,18.696283,35.031349,22.373732,,,28.012684,11.182582,66.080269,12.218619,,,,,,,45.225563,12.930198
97000US1926400,"Sioux City Community School District, Iowa",2016,39.629807,8.417491,,,,,,,,,,,,,,,29.944244,10.590054,64.978539,9.2952423,,,,,,,29.944244,10.590054
97000US1926400,"Sioux City Community School District, Iowa",2017,29.181185,5.7328076,,,,,,,,,23.369036,10.874787,31.650806,8.618289,,,27.814569,11.310177,30.45429,14.730135,,,,,,,28.146854,7.9517074
97000US1930480,"Waterloo Community School District, Iowa",2009,54.987453,9.5159645,,,,,,,,,,,,,,,41.906475,11.763428,69.34211,13.419911,,,,,,,47.847149,14.431517
97000US1930480,"Waterloo Community School District, Iowa",2010,58.38279,5.823905,,,,,,,60.601002,13.627881,,,,,,,59.918125,9.6294899,55.342667,28.068304,,,,,,,59.918125,9.6294899
97000US1930480,"Waterloo Community School District, Iowa",2011,45.863453,8.8080034,,,,,,,58.922916,15.382896,,,,,,,36.834633,10.998843,57.631821,18.199732,,,,,,,38.065414,10.614785
97000US1930480,"Waterloo Community School District, Iowa",2012,42.555473,8.4787664,,,,,,,75.992439,14.334043,,,,,,,25.412542,6.0485983,62.86161,38.947044,,,,,,,22.633745,5.4408746
97000US1930480,"Waterloo Community School District, Iowa",2013,54.072468,7.1595297,,,,,,,87.704918,11.541869,,,,,,,41.978947,8.6218014,87.704918,82.030319,,,,,,,41.978947,8.6218014
97000US1930480,"Waterloo Community School District, Iowa",2014,40.01564,6.55405,,,,,,,63.377022,12.391727,,,,,,,30.125315,5.8996472,50.733299,9.0938654,,,,,,,32.306297,6.2219038
97000US1930480,"Waterloo Community School District, Iowa",2015,35.335796,6.6177168,,,,,,,,,,,,,,,32.172935,8.4399242,39.180885,16.091497,,,,,,,30.000002,8.0138321
97000US1930480,"Waterloo Community School District, Iowa",2016,48.484848,11.580925,,,,,,,58.227848,11.703094,,,,,,,23.53644,16.176561,62.661236,12.736093,,,,,,,32.489452,17.477604
97000US1930480,"Waterloo Community School District, Iowa",2017,41.702629,11.481989,,,,,,,43.640896,18.123903,,,,,,,34.800549,9.9076309,50.86758,22.755028,,,,,,,42.300667,13.328523
97000US1930930,"West Des Moines Community School District, Iowa",2009,20.528456,7.2448225,,,,,,,,,,,,,,,15.53398,6.2889299,69.343063,277.83801,,,,,,,15.53398,6.2889299
97000US1930930,"West Des Moines Community School District, Iowa",2010,17.809097,13.408544,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1930930,"West Des Moines Community School District, Iowa",2011,16.695255,8.3488445,,,,,,,,,,,,,,,9.7043705,6.390348,73.056999,291.69604,,,,,,,17.206837,8.5142851
97000US1930930,"West Des Moines Community School District, Iowa",2012,30.857489,16.19071,,,,,,,,,,,,,,,39.282051,24.333132,18.795889,57.698586,,,,,,,33.744492,21.417404
97000US1930930,"West Des Moines Community School District, Iowa",2013,19.555143,6.4869585,,,,,,,,,,,,,,,19.031607,7.2851801,20.715349,25.358459,,,,,,,15.206878,5.848103
97000US1930930,"West Des Moines Community School District, Iowa",2014,26.179516,12.102437,,,,,,,,,,,,,,,38.414635,20.660118,10.212202,43.713936,,,,,,,34.30127,18.753796
97000US1930930,"West Des Moines Community School District, Iowa",2015,19.047619,12.905438,,,,,,,,,,,,,,,0.0,28.043133,31.746033,23.301542,,,,,,,32.258064,20.444336
97000US1930930,"West Des Moines Community School District, Iowa",2016,20.0,7.6228313,,,,,,,,,,,,,,,16.721581,7.2874107,22.967934,14.432979,,,,,,,24.056604,10.399828
97000US1930930,"West Des Moines Community School District, Iowa",2017,18.349035,10.007882,,,,,,,,,,,,,,,22.630419,15.499388,11.635945,37.269325,,,,,,,20.560747,14.202727
97000US2007950,"Kansas City Unified School District 500, Kansas",2009,44.302399,6.6006117,,,,,,,40.33794,9.4195757,40.773159,16.843615,45.276939,9.3192291,,,41.860466,17.202429,44.953026,9.3743753,,,,,,,39.644714,12.752636
97000US2007950,"Kansas City Unified School District 500, Kansas",2010,51.742004,6.8984485,,,,,,,64.275719,7.7471876,46.396397,15.019159,54.226643,11.344603,,,27.188938,8.3995466,56.248676,6.8954782,,,,,,,37.002651,10.957487
97000US2007950,"Kansas City Unified School District 500, Kansas",2011,56.582279,4.7523885,,,,,,,50.992363,8.2181797,60.973938,10.397539,55.265324,7.2279987,,,61.296661,9.0877676,55.080326,7.2834849,72.556389,17.187647,,,,,60.136288,7.3986516
97000US2007950,"Kansas City Unified School District 500, Kansas",2012,56.65213,5.0746322,,,,,,,61.478901,8.6903925,51.369865,6.7393074,59.43396,7.2428813,,,52.329361,7.4960761,57.523476,6.0645909,,,,,,,56.364357,6.3642807
97000US2007950,"Kansas City Unified School District 500, Kansas",2013,59.226864,4.3946218,,,,,,,54.47517,5.1525946,68.619438,5.8508625,54.993862,8.3997784,,,51.169594,12.168297,61.153847,5.4263926,75.792511,14.558231,,,,,59.356075,6.9431314
97000US2007950,"Kansas City Unified School District 500, Kansas",2014,49.56675,2.9235249,,,,,,,52.92107,9.0304451,53.130592,7.426959,48.40218,4.9539485,,,31.73913,11.408472,55.087517,2.6698117,,,,,,,40.476978,7.393332
97000US2007950,"Kansas City Unified School District 500, Kansas",2015,53.120907,8.9222641,,,,,,,55.398144,13.169124,54.394466,10.727839,52.534271,14.133835,,,45.798321,15.774637,54.472595,10.644475,56.744186,29.169706,,,,,48.458626,11.158575
97000US2007950,"Kansas City Unified School District 500, Kansas",2016,48.069717,5.2496343,,,,,,,49.121372,9.5946636,56.38945,8.4708586,44.87944,8.831789,,,32.244198,12.389173,52.480232,6.0831695,72.681282,14.953202,,,,,36.321198,7.9556217
97000US2007950,"Kansas City Unified School District 500, Kansas",2017,48.460293,5.163487,,,,,,,53.639549,9.2775536,31.789371,9.6729698,56.761349,5.8044887,,,56.309013,12.875149,46.633366,7.6091766,22.199593,15.846893,,,,,44.689068,9.9208031
97000US2008400,"Lawrence Unified School District 497, Kansas",2009,62.354313,15.038898,,,,,,,,,,,,,,,44.973068,14.508436,94.518272,109.55262,,,,,,,44.973068,14.508436
97000US2008400,"Lawrence Unified School District 497, Kansas",2010,18.736753,7.7092485,,,,,,,,,,,,,,,11.809525,6.7333403,32.653061,15.742458,,,,,,,11.809525,6.7333403
97000US2008400,"Lawrence Unified School District 497, Kansas",2011,31.550068,7.1525702,,,,,,,,,,,,,,,33.333336,10.810578,29.676512,19.806911,,,,,,,33.333336,10.810578
97000US2008400,"Lawrence Unified School District 497, Kansas",2012,37.110836,7.8838587,,,,,,,,,,,,,,,43.351887,11.812907,24.368687,41.26712,,,,,,,45.248058,12.325385
97000US2008400,"Lawrence Unified School District 497, Kansas",2013,44.434052,17.674437,,,,,,,,,,,,,,,48.740742,23.733448,37.05584,67.924942,,,,,,,48.740742,23.733448
97000US2008400,"Lawrence Unified School District 497, Kansas",2014,48.515518,18.253649,,,,,,,,,,,,,,,57.228916,32.376804,41.442543,46.405106,,,,,,,51.502144,25.615395
97000US2008400,"Lawrence Unified School District 497, Kansas",2015,27.303425,9.4415417,,,,,,,,,,,,,,,20.40332,7.3457217,57.364338,107.87791,,,,,,,20.40332,7.3457217
97000US2008400,"Lawrence Unified School District 497, Kansas",2016,29.0,10.848694,,,,,,,,,,,,,,,35.61132,13.016026,0.0,95.43322,,,,,,,35.61132,13.016026
97000US2008400,"Lawrence Unified School District 497, Kansas",2017,38.835342,12.639984,,,,,,,,,,,,,,,45.91391,17.719999,26.042839,55.969833,,,,,,,45.91391,17.719999
97000US2009180,"Manhattan Unified School District 383, Kansas",2014,44.253632,14.639509,,,,,,,,,,,,,,,46.533863,16.501295,33.204632,138.84917,,,,,,,42.227043,15.545898
97000US2009180,"Manhattan Unified School District 383, Kansas",2015,34.572071,17.909874,,,,,,,,,,,,,,,38.140163,19.979361,16.438356,175.94916,,,,,,,40.078331,19.544312
97000US2009180,"Manhattan Unified School District 383, Kansas",2016,54.05405,22.221615,,,,,,,,,,,,,,,66.666672,28.699398,41.538464,71.472824,,,,,,,66.666672,28.699398
97000US2009180,"Manhattan Unified School District 383, Kansas",2017,38.549618,11.046876,,,,,,,,,,,,,,,41.02964,14.016054,34.643734,38.680191,,,,,,,49.46524,13.389108
97000US2010140,"Olathe Unified School District 233, Kansas",2009,22.044294,7.2036214,,,,,,,,,,,,,,,20.295885,9.2587166,26.943005,34.871586,,,,,,,21.222708,9.2607517
97000US2010140,"Olathe Unified School District 233, Kansas",2010,23.196377,7.2960892,,,,,,,,,11.669659,10.653779,25.73007,8.4282007,,,27.715189,9.4917412,11.697248,40.549313,,,,,,,24.495678,8.0614443
97000US2010140,"Olathe Unified School District 233, Kansas",2011,8.9729252,3.3168356,,,,,,,,,,,,,,,10.688551,5.1310577,6.7985797,10.388784,,,,,,,11.720779,4.638834
97000US2010140,"Olathe Unified School District 233, Kansas",2012,18.940138,5.9429789,,,,,,,,,18.292683,16.337036,19.064327,7.7194157,,,18.193951,7.5115786,21.013597,29.525646,,,,,,,18.488329,6.2339411
97000US2010140,"Olathe Unified School District 233, Kansas",2013,18.306084,6.344069,,,,,,,,,47.916664,17.788837,13.424913,8.6305122,,,16.996046,8.5861769,21.065779,25.726408,,,,,,,21.043882,7.6491127
97000US2010140,"Olathe Unified School District 233, Kansas",2014,21.080603,7.5076036,,,,,,,,,,,,,,,24.646782,9.7082977,10.250298,45.602581,,,,,,,22.943422,8.5847368
97000US2010140,"Olathe Unified School District 233, Kansas",2015,20.522005,5.0245271,,,,,,,,,32.649071,11.299164,16.221838,9.0724993,,,18.726435,5.4299755,23.339909,14.124706,,,,,,,23.031553,5.6233673
97000US2010140,"Olathe Unified School District 233, Kansas",2016,25.855515,7.8771553,,,,,,,,,,,,,,,21.975008,9.9135628,33.275059,27.019388,,,,,,,24.035389,9.4868374
97000US2010140,"Olathe Unified School District 233, Kansas",2017,24.160524,7.4884439,,,,,,,,,,,,,,,6.307385,3.599226,62.780655,57.72794,,,,,,,6.307385,3.599226
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2009,27.101675,4.9974394,,,,,,,,,68.819878,11.365006,20.368885,7.5669379,,,11.627908,3.0447264,64.110069,43.079887,,,,,,,21.234007,4.6215911
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2010,27.244917,7.0777135,,,,,,,,,0.0,34.185913,29.593431,7.9175272,,,26.540052,5.9213791,29.241381,30.900331,,,,,,,24.308653,5.5797577
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2011,27.00174,6.2791662,,,,,,,,,20.451128,12.748096,28.418144,7.8876524,,,27.376795,7.585804,26.171034,26.51362,,,,,,,25.956198,6.7792258
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2012,21.362085,6.1391459,,,,,,,,,,,,,,,22.985073,7.6993933,17.027334,31.833401,,,,,,,23.350447,7.2667689
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2013,19.918381,6.7893476,,,,,,,37.995338,26.58746,36.977489,19.93273,15.779207,10.276135,,,12.855872,6.4996004,36.853333,21.660772,,,,,,,18.150026,7.0628643
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2014,30.05448,8.4206057,,,,,,,,,92.232216,13.420725,15.933147,14.247511,,,13.743589,5.7210565,53.545052,11.323997,,,,,,,23.994726,9.2940454
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2015,20.260889,6.171248,,,,,,,,,,,,,,,14.153955,4.5025578,29.162359,11.980217,,,,,,,13.322205,4.2824645
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2016,21.819901,6.4579544,,,,,,,40.625,33.56921,,,,,,,12.186978,4.6308727,51.410259,49.15678,,,,,,,17.855116,6.4347529
97000US2011640,"Shawnee Mission Public Schools Unified School District, Kansas",2017,26.60268,6.7673221,,,,,,,27.183834,10.526587,62.356323,27.720022,21.446333,9.7869444,,,19.669001,8.3505545,35.756302,16.411146,,,,,,,27.86017,8.6700478
97000US2012000,"Blue Valley Unified School District 229, Kansas",2009,7.4029846,5.2804852,,,,,,,,,,,,,,,5.2860246,5.1552491,17.346939,21.336554,,,,,,,7.7596998,5.4957223
97000US2012000,"Blue Valley Unified School District 229, Kansas",2010,11.125157,5.9794965,,,,,,,,,,,,,,,12.281926,6.5373158,0.0,97.510086,,,,,,,11.748999,6.2915535
97000US2012000,"Blue Valley Unified School District 229, Kansas",2011,7.961165,3.874737,,,,,,,,,,,,,,,8.9519653,4.2928314,0.0,54.674179,,,,,,,8.7560062,4.2207165
97000US2012000,"Blue Valley Unified School District 229, Kansas",2012,12.47974,7.8603139,,,,,,,,,,,,,,,3.5398231,3.4522069,36.969696,47.319187,,,,,,,3.2899246,3.217037
97000US2012000,"Blue Valley Unified School District 229, Kansas",2013,24.477612,11.68777,,,,,,,,,,,,,,,12.141427,8.9099455,60.665363,85.543457,,,,,,,12.141427,8.9099455
97000US2012000,"Blue Valley Unified School District 229, Kansas",2014,12.344398,5.2738805,,,,,,,,,,,,,,,13.444816,6.6465087,8.5450344,34.648781,,,,,,,12.884615,6.3739886
97000US2012000,"Blue Valley Unified School District 229, Kansas",2015,9.2539043,5.0125132,,,,,,,,,,,,,,,11.74743,6.2765441,0.0,35.606281,,,,,,,11.477761,6.148201
97000US2012000,"Blue Valley Unified School District 229, Kansas",2016,7.039711,5.1568861,,,,,,,,,,,,,,,1.5393072,1.5632423,32.241814,58.822544,,,,,,,1.5393072,1.5632423
97000US2012000,"Blue Valley Unified School District 229, Kansas",2017,15.145334,7.7191763,,,,,,,,,,,,,,,,,,,,,,,,,14.475271,8.5100155
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2009,61.834984,7.1113734,,,,,,,79.484535,14.289658,71.478874,12.709387,59.542412,10.104487,,,53.657448,10.510612,70.191429,12.996279,,,,,,,60.358055,9.67558
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2010,58.604134,6.1921668,,,,,,,,,,,,,,,47.625244,12.215769,73.014519,5.9279919,,,,,,,51.241673,11.053533
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2011,45.459133,7.9463363,,,,,,,,,,,,,,,25.648277,8.6482792,68.25827,36.517757,,,,,,,32.520325,9.3599005
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2012,44.863541,7.1658587,,,,,,,51.132687,20.300957,27.969349,28.918282,46.333332,7.9085917,,,45.802422,8.5359459,41.428574,47.977432,,,,,,,45.607613,8.5752811
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2013,54.971008,8.7133255,,,,,,,41.565601,18.250755,51.371117,18.328207,55.450123,10.038865,,,58.841156,12.500503,47.944374,37.077072,,,,,,,55.364044,11.326427
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2014,35.453625,6.8604207,,,,,,,59.674801,11.022862,53.78788,24.190638,31.771151,10.754189,,,14.779559,4.6448164,56.615383,31.091108,,,,,,,25.262341,7.1337929
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2015,45.092026,8.4062891,,,,,,,45.179062,18.432064,85.023582,18.175865,35.103245,14.652779,,,26.929674,8.2954702,67.313751,7.1235428,,,,,,,41.895016,8.9921656
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2016,25.523155,2.9861813,,,,,,,35.701275,19.50893,31.952662,10.220085,24.169436,5.0096483,,,21.746479,6.0608444,31.403509,29.396376,,,,,,,22.454805,5.4576445
97000US2012260,"Topeka Public Schools Unified School District 501, Kansas",2017,38.613445,10.518277,,,,,,,45.5298,17.881433,34.590164,18.31842,40.0,14.973511,,,36.038395,15.069044,41.004864,23.599882,,,,,,,31.953426,12.819697
97000US2012990,"Wichita Unified School District 259, Kansas",2009,41.9058,4.3520045,,,,,,,59.399784,6.8712959,45.404613,8.4512949,41.105526,5.8070903,,,34.569248,7.5446701,47.612701,8.465745,,,,,,,38.726627,5.9209309
97000US2012990,"Wichita Unified School District 259, Kansas",2010,43.074448,5.0913982,,,,,40.686272,19.460281,46.495384,7.9321303,59.620392,13.331938,39.027943,7.8374691,,,30.691517,6.8046703,52.035801,8.0733128,75.522385,17.797518,61.22961,13.728544,50.865799,18.593487,37.809235,6.4827695
97000US2012990,"Wichita Unified School District 259, Kansas",2011,43.361042,3.9316921,,,,,,,54.614777,7.7477293,56.53817,6.911139,40.244884,5.6136684,,,33.864975,7.4357324,51.674122,7.8523264,62.713795,14.525154,49.128269,9.7099495,32.784637,8.6843548,37.63203,6.2704988
97000US2012990,"Wichita Unified School District 259, Kansas",2012,44.376949,5.0841751,,,,,26.912928,11.511051,43.914143,7.9767613,53.660404,10.945816,42.009579,7.2820873,,,41.109451,7.0581198,46.713863,9.6740274,,,,,71.391075,21.534958,46.023842,6.3889346
97000US2012990,"Wichita Unified School District 259, Kansas",2013,48.320301,3.8861485,,,,,0.0,215.29889,55.968739,9.1790581,75.332069,9.5901022,41.723816,6.7179298,,,35.469524,6.349586,58.925903,5.4876633,,,,,,,47.273594,5.9136038
97000US2012990,"Wichita Unified School District 259, Kansas",2014,46.99234,4.9873629,,,,,0.0,28.527281,57.673073,9.0512094,45.129223,10.90135,47.420891,6.5667644,,,43.758968,6.5320835,49.81884,10.223566,56.948227,19.180826,51.399494,11.384909,46.539379,13.93625,43.389221,6.2515678
97000US2012990,"Wichita Unified School District 259, Kansas",2015,41.447517,5.164217,,,,,,,43.339256,8.763999,46.919998,9.5683355,40.168304,6.9440522,,,39.655422,7.7939153,43.416031,13.450972,,,,,76.068375,16.313501,41.943596,6.8212042
97000US2012990,"Wichita Unified School District 259, Kansas",2016,45.199532,4.4031639,,,,,,,46.101276,9.3380041,58.123062,10.413276,42.195698,6.486095,,,44.317959,7.6380186,45.8521,9.377346,78.937004,31.441355,52.01717,20.308794,31.202435,17.945465,45.849003,7.1141958
97000US2012990,"Wichita Unified School District 259, Kansas",2017,47.235023,4.6740513,,,,,27.692308,32.618309,63.698814,8.9351406,47.013165,9.5718603,47.306561,6.8961358,,,33.167599,5.737956,56.505119,6.3065314,35.985748,16.602659,,,,,37.139145,5.0660214
97000US2100510,"Boone County School District, Kentucky",2009,32.726444,13.297614,,,,,,,,,,,,,,,34.011353,13.783516,0.0,559.32568,,,,,,,34.011353,13.783516
97000US2100510,"Boone County School District, Kentucky",2010,36.541786,13.311754,,,,,,,,,,,,,,,30.623817,13.717163,100.0,247.17574,,,,,,,30.623817,13.717163
97000US2100510,"Boone County School District, Kentucky",2011,27.61021,9.1887999,,,,,,,,,,,,,,,26.796904,9.0011673,30.612246,50.801807,,,,,,,26.796904,9.0011673
97000US2100510,"Boone County School District, Kentucky",2012,48.902821,11.738532,,,,,,,,,,,,,,,49.443619,12.482461,40.571426,302.52386,,,,,,,50.740875,12.167759
