State,City,Gender,Weapon Used,Affected Age Group,Total,Year
Boyacá,Chiquinquirá,Female,Blunt force weapon,Teenagers,7.0,2021
Boyacá,Chiquinquirá,Female,Blunt force weapon,Adult,119.0,2021
Boyacá,Chiquinquirá,Female,Blunt force weapon,Minors,6.0,2021
Boyacá,Chiquinquirá,Female,None,Adult,36.0,2021
Boyacá,Chiquinquirá,Female,None,Minors,2.0,2021
Boyacá,Chiquinquirá,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Chiquinquirá,Male,Blunt force weapon,Teenagers,3.0,2021
Boyacá,Chiquinquirá,Male,Blunt force weapon,Adult,14.0,2021
Boyacá,Chiquinquirá,Male,Blunt force weapon,Minors,2.0,2021
Boyacá,Chiquinquirá,Male,None,Adult,6.0,2021
Boyacá,Chiquinquirá,Male,None,Minors,5.0,2021
Boyacá,Chiscas,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Chiscas,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Chiscas,Male,None,Adult,1.0,2021
Boyacá,Chita,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Chita,Female,None,Adult,1.0,2021
Boyacá,Chita,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Chitaraque,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Chivatá,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Chivatá,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Chivatá,Female,None,Teenagers,1.0,2021
Boyacá,Chivatá,Female,None,Adult,5.0,2021
Boyacá,Chivatá,Male,None,Minors,1.0,2021
Boyacá,Chíquiza,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Chíquiza,Female,None,Adult,1.0,2021
Boyacá,Chíquiza,Male,None,Adult,2.0,2021
Boyacá,Ciénega,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Ciénega,Female,None,Adult,2.0,2021
Boyacá,Coper,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Coper,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Coper,Female,None,Adult,1.0,2021
Boyacá,Coper,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Coper,Male,None,Adult,1.0,2021
Boyacá,Corrales,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Corrales,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Corrales,Female,None,Adult,3.0,2021
Boyacá,Corrales,Male,None,Adult,1.0,2021
Boyacá,Covarachía,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Cubará,Female,None,Adult,4.0,2021
Boyacá,Cubará,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Cucaita,Female,Blunt force weapon,Adult,7.0,2021
Boyacá,Cucaita,Female,None,Teenagers,1.0,2021
Boyacá,Cucaita,Female,None,Adult,2.0,2021
Boyacá,Cucaita,Male,None,Adult,3.0,2021
Boyacá,Cuítiva,Female,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Cuítiva,Female,Blunt force weapon,Adult,14.0,2021
Boyacá,Cuítiva,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Cuítiva,Female,None,Adult,1.0,2021
Boyacá,Cuítiva,Male,Blunt force weapon,Adult,5.0,2021
Boyacá,Cuítiva,Male,None,Adult,2.0,2021
Boyacá,Cómbita,Female,Sharp weapon,Adult,2.0,2021
Boyacá,Cómbita,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Cómbita,Female,None,Adult,10.0,2021
Boyacá,Cómbita,Male,None,Adult,1.0,2021
Boyacá,Duitama,Female,Sharp weapon,Adult,2.0,2021
Boyacá,Duitama,Female,Blunt force weapon,Teenagers,10.0,2021
Boyacá,Duitama,Female,Blunt force weapon,Adult,309.0,2021
Boyacá,Duitama,Female,Blunt force weapon,Minors,19.0,2021
Boyacá,Duitama,Female,None,Adult,54.0,2021
Boyacá,Duitama,Female,None,Minors,2.0,2021
Boyacá,Duitama,Male,Sharp weapon,Adult,9.0,2021
Boyacá,Duitama,Male,Blunt force weapon,Teenagers,8.0,2021
Boyacá,Duitama,Male,Blunt force weapon,Adult,63.0,2021
Boyacá,Duitama,Male,Blunt force weapon,Minors,21.0,2021
Boyacá,Duitama,Male,None,Adult,15.0,2021
Boyacá,Duitama,Male,None,Minors,2.0,2021
Boyacá,El Cocuy,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,El Cocuy,Female,None,Adult,1.0,2021
Boyacá,El Espino,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,El Espino,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Firavitoba,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Gachantivá,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Gachantivá,Female,None,Adult,2.0,2021
Boyacá,Gachantivá,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Gachantivá,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Gachantivá,Male,None,Adult,1.0,2021
Boyacá,Gameza,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Gameza,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Garagoa,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Garagoa,Female,Blunt force weapon,Adult,16.0,2021
Boyacá,Garagoa,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Garagoa,Female,None,Teenagers,1.0,2021
Boyacá,Garagoa,Female,None,Adult,4.0,2021
Boyacá,Garagoa,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Garagoa,Male,None,Adult,2.0,2021
Boyacá,Guacamayas,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Guateque,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Guateque,Female,Blunt force weapon,Adult,18.0,2021
Boyacá,Guateque,Female,None,Adult,6.0,2021
Boyacá,Guateque,Male,Blunt force weapon,Adult,4.0,2021
Boyacá,Guateque,Male,None,Adult,1.0,2021
Boyacá,Guayatá,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Guayatá,Female,None,Adult,3.0,2021
Boyacá,Guayatá,Male,None,Adult,1.0,2021
Boyacá,Güicán,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Iza,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Jenesano,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Jenesano,Female,None,Adult,2.0,2021
Boyacá,Jenesano,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Jericó,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Jericó,Female,None,Teenagers,1.0,2021
Boyacá,Jericó,Female,None,Adult,1.0,2021
Boyacá,Jericó,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Jericó,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Jericó,Male,None,Teenagers,1.0,2021
Boyacá,La Capilla,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,La Capilla,Female,None,Adult,1.0,2021
Boyacá,La Capilla,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,La Uvita,Male,Blunt force weapon,Minors,2.0,2021
Boyacá,Labranzagrande,Female,None,Adult,1.0,2021
Boyacá,Macanal,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Maripí,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Maripí,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Maripí,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Maripí,Female,None,Teenagers,1.0,2021
Boyacá,Maripí,Female,None,Adult,1.0,2021
Boyacá,Miraflores,Female,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Miraflores,Female,Blunt force weapon,Adult,12.0,2021
Boyacá,Miraflores,Female,Blunt force weapon,Minors,3.0,2021
Boyacá,Miraflores,Female,None,Teenagers,1.0,2021
Boyacá,Miraflores,Female,None,Adult,6.0,2021
Boyacá,Miraflores,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Miraflores,Male,None,Adult,1.0,2021
Boyacá,Mongua,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Mongua,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Mongua,Male,None,Adult,1.0,2021
Boyacá,Monguí,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Monguí,Female,None,Adult,1.0,2021
Boyacá,Moniquirá,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Moniquirá,Female,Blunt force weapon,Teenagers,5.0,2021
Boyacá,Moniquirá,Female,Blunt force weapon,Adult,68.0,2021
Boyacá,Moniquirá,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Moniquirá,Female,None,Adult,8.0,2021
Boyacá,Moniquirá,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Moniquirá,Male,Blunt force weapon,Adult,18.0,2021
Boyacá,Moniquirá,Male,Blunt force weapon,Minors,3.0,2021
Boyacá,Moniquirá,Male,None,Adult,3.0,2021
Boyacá,Motavita,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Motavita,Female,None,Adult,7.0,2021
Boyacá,Motavita,Male,None,Adult,1.0,2021
Boyacá,Muzo,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Muzo,Female,Blunt force weapon,Adult,11.0,2021
Boyacá,Muzo,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Muzo,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Nobsa,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Nobsa,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Nobsa,Female,Blunt force weapon,Adult,14.0,2021
Boyacá,Nobsa,Female,None,Adult,3.0,2021
Boyacá,Nobsa,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Nuevo Colón,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Nuevo Colón,Female,Blunt force weapon,Adult,11.0,2021
Boyacá,Nuevo Colón,Female,None,Adult,5.0,2021
Boyacá,Nuevo Colón,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Nuevo Colón,Male,None,Adult,2.0,2021
Boyacá,Oicatá,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Oicatá,Female,None,Teenagers,1.0,2021
Boyacá,Oicatá,Female,None,Adult,1.0,2021
Boyacá,Otanche,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Otanche,Female,Blunt force weapon,Adult,8.0,2021
Boyacá,Otanche,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Pachavita,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Paipa,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Paipa,Female,Blunt force weapon,Adult,32.0,2021
Boyacá,Paipa,Female,Blunt force weapon,Minors,5.0,2021
Boyacá,Paipa,Female,None,Adult,7.0,2021
Boyacá,Paipa,Female,None,Minors,1.0,2021
Boyacá,Paipa,Male,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Paipa,Male,Blunt force weapon,Adult,6.0,2021
Boyacá,Paipa,Male,Blunt force weapon,Minors,2.0,2021
Boyacá,Paipa,Male,None,Adult,3.0,2021
Boyacá,Pajarito,Female,Blunt force weapon,Adult,10.0,2021
Boyacá,Pajarito,Female,None,Adult,1.0,2021
Boyacá,Pajarito,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Pajarito,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Pajarito,Male,None,Adult,2.0,2021
Boyacá,Panqueba,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Panqueba,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Panqueba,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Pauna,Female,Blunt force weapon,Adult,9.0,2021
Boyacá,Pauna,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Paya,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Paya,Female,None,Adult,1.0,2021
Boyacá,Paya,Male,None,Adult,1.0,2021
Boyacá,Paz De Río,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Paz De Río,Male,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Pesca,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Pesca,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Pisba,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Puerto Boyacá,Female,Sharp weapon,Adult,9.0,2021
Boyacá,Puerto Boyacá,Female,Sharp weapon,Minors,1.0,2021
Boyacá,Puerto Boyacá,Female,Firearm,Adult,1.0,2021
Boyacá,Puerto Boyacá,Female,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Puerto Boyacá,Female,Blunt force weapon,Adult,49.0,2021
Boyacá,Puerto Boyacá,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Puerto Boyacá,Female,None,Teenagers,5.0,2021
Boyacá,Puerto Boyacá,Female,None,Adult,17.0,2021
Boyacá,Puerto Boyacá,Female,None,Minors,3.0,2021
Boyacá,Puerto Boyacá,Male,Sharp weapon,Adult,4.0,2021
Boyacá,Puerto Boyacá,Male,Firearm,Adult,1.0,2021
Boyacá,Puerto Boyacá,Male,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Puerto Boyacá,Male,Blunt force weapon,Adult,8.0,2021
Boyacá,Puerto Boyacá,Male,Blunt force weapon,Minors,2.0,2021
Boyacá,Puerto Boyacá,Male,None,Adult,7.0,2021
Boyacá,Páez,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Ramiriquí,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Ramiriquí,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Ramiriquí,Female,Blunt force weapon,Adult,41.0,2021
Boyacá,Ramiriquí,Female,None,Adult,13.0,2021
Boyacá,Ramiriquí,Female,None,Minors,1.0,2021
Boyacá,Ramiriquí,Male,Blunt force weapon,Adult,9.0,2021
Boyacá,Ramiriquí,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Ramiriquí,Male,None,Adult,2.0,2021
Boyacá,Rondón,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Rondón,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Ráquira,Female,Blunt force weapon,Adult,8.0,2021
Boyacá,Ráquira,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Ráquira,Male,None,Teenagers,1.0,2021
Boyacá,Saboyá,Female,Blunt force weapon,Adult,13.0,2021
Boyacá,Saboyá,Female,Blunt force weapon,Minors,2.0,2021
Boyacá,Saboyá,Female,None,Adult,3.0,2021
Boyacá,Saboyá,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Saboyá,Male,None,Adult,1.0,2021
Boyacá,Samacá,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Samacá,Female,None,Teenagers,3.0,2021
Boyacá,Samacá,Female,None,Adult,20.0,2021
Boyacá,Samacá,Female,None,Minors,1.0,2021
Boyacá,Samacá,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,Samacá,Male,None,Teenagers,1.0,2021
Boyacá,Samacá,Male,None,Adult,6.0,2021
Boyacá,Samacá,Male,None,Minors,1.0,2021
Boyacá,San Eduardo,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,San José De Pare,Female,Blunt force weapon,Adult,7.0,2021
Boyacá,San José De Pare,Female,None,Adult,3.0,2021
Boyacá,San José De Pare,Male,Blunt force weapon,Adult,3.0,2021
Boyacá,San Mateo,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,San Mateo,Female,None,Adult,3.0,2021
Boyacá,San Mateo,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,San Miguel De Sema,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,San Miguel De Sema,Female,None,Adult,2.0,2021
Boyacá,San Pablo De Borbur,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,San Pablo De Borbur,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Santa María,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Santa María,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Santa Rosa De Viterbo,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Santa Rosa De Viterbo,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Santa Rosa De Viterbo,Female,None,Adult,4.0,2021
Boyacá,Santa Rosa De Viterbo,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Santa Rosa De Viterbo,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Santa Sofía,Female,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Santa Sofía,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Santa Sofía,Female,Blunt force weapon,Minors,2.0,2021
Boyacá,Santa Sofía,Female,None,Adult,3.0,2021
Boyacá,Santana,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Santana,Female,Blunt force weapon,Adult,7.0,2021
Boyacá,Santana,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Santana,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Sativanorte,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Siachoque,Female,None,Adult,6.0,2021
Boyacá,Siachoque,Male,None,Adult,1.0,2021
Boyacá,Soatá,Female,Blunt force weapon,Adult,18.0,2021
Boyacá,Soatá,Female,None,Adult,5.0,2021
Boyacá,Soatá,Male,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Soatá,Male,Blunt force weapon,Adult,4.0,2021
Boyacá,Soatá,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Socha,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Socha,Female,None,Adult,1.0,2021
Boyacá,Socotá,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Socotá,Female,None,Teenagers,1.0,2021
Boyacá,Socotá,Female,None,Adult,3.0,2021
Boyacá,Socotá,Male,None,Adult,1.0,2021
Boyacá,Sogamoso,Female,Sharp weapon,Adult,5.0,2021
Boyacá,Sogamoso,Female,Blunt force weapon,Teenagers,7.0,2021
Boyacá,Sogamoso,Female,Blunt force weapon,Adult,242.0,2021
Boyacá,Sogamoso,Female,Blunt force weapon,Minors,4.0,2021
Boyacá,Sogamoso,Female,None,Adult,66.0,2021
Boyacá,Sogamoso,Male,Sharp weapon,Adult,3.0,2021
Boyacá,Sogamoso,Male,Blunt force weapon,Teenagers,3.0,2021
Boyacá,Sogamoso,Male,Blunt force weapon,Adult,39.0,2021
Boyacá,Sogamoso,Male,Blunt force weapon,Minors,11.0,2021
Boyacá,Sogamoso,Male,None,Teenagers,3.0,2021
Boyacá,Sogamoso,Male,None,Adult,17.0,2021
Boyacá,Somondoco,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Sora,Female,None,Adult,2.0,2021
Boyacá,Sora,Male,None,Adult,3.0,2021
Boyacá,Soracá,Female,Blunt force weapon,Adult,7.0,2021
Boyacá,Soracá,Female,None,Adult,15.0,2021
Boyacá,Soracá,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Sotaquirá,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Sotaquirá,Female,None,Adult,7.0,2021
Boyacá,Sotaquirá,Male,None,Adult,2.0,2021
Boyacá,Susacón,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Susacón,Female,Blunt force weapon,Adult,6.0,2021
Boyacá,Susacón,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Sutamarchán,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Sutamarchán,Male,Blunt force weapon,Minors,3.0,2021
Boyacá,Sutamarchán,Male,None,Adult,1.0,2021
Boyacá,Sutatenza,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Sáchica,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Sáchica,Female,Blunt force weapon,Adult,10.0,2021
Boyacá,Sáchica,Female,Blunt force weapon,Minors,2.0,2021
Boyacá,Sáchica,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Sáchica,Male,Blunt force weapon,Adult,10.0,2021
Boyacá,Sáchica,Male,None,Adult,1.0,2021
Boyacá,Tasco,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Tasco,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Tenza,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Tenza,Female,None,Adult,3.0,2021
Boyacá,Tibaná,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Tibaná,Female,Blunt force weapon,Adult,8.0,2021
Boyacá,Tibaná,Female,None,Adult,5.0,2021
Boyacá,Tibaná,Female,None,Minors,1.0,2021
Boyacá,Tibaná,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Tibaná,Male,None,Adult,2.0,2021
Boyacá,Tibasosa,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Tibasosa,Female,Blunt force weapon,Adult,15.0,2021
Boyacá,Tibasosa,Female,None,Adult,5.0,2021
Boyacá,Tibasosa,Male,Blunt force weapon,Adult,5.0,2021
Boyacá,Tibasosa,Male,Blunt force weapon,Minors,2.0,2021
Boyacá,Tinjacá,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Tinjacá,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Tinjacá,Female,None,Adult,3.0,2021
Boyacá,Tinjacá,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Tinjacá,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Tipacoque,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Tipacoque,Female,Blunt force weapon,Adult,7.0,2021
Boyacá,Tipacoque,Female,Blunt force weapon,Minors,2.0,2021
Boyacá,Tipacoque,Female,None,Adult,1.0,2021
Boyacá,Tipacoque,Male,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Tipacoque,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Toca,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Toca,Female,None,Adult,2.0,2021
Boyacá,Togüí,Female,Blunt force weapon,Adult,5.0,2021
Boyacá,Togüí,Female,None,Adult,3.0,2021
Boyacá,Togüí,Male,Firearm,Adult,1.0,2021
Boyacá,Togüí,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Togüí,Male,None,Adult,1.0,2021
Boyacá,Tota,Female,None,Teenagers,1.0,2021
Boyacá,Tota,Female,None,Adult,1.0,2021
Boyacá,Tota,Male,None,Teenagers,1.0,2021
Boyacá,Tunja (Ct),Female,Sharp weapon,Teenagers,1.0,2021
Boyacá,Tunja (Ct),Female,Sharp weapon,Adult,4.0,2021
Boyacá,Tunja (Ct),Female,Blunt force weapon,Teenagers,15.0,2021
Boyacá,Tunja (Ct),Female,Blunt force weapon,Adult,507.0,2021
Boyacá,Tunja (Ct),Female,Blunt force weapon,Minors,10.0,2021
Boyacá,Tunja (Ct),Female,None,Teenagers,21.0,2021
Boyacá,Tunja (Ct),Female,None,Adult,579.0,2021
Boyacá,Tunja (Ct),Female,None,Minors,13.0,2021
Boyacá,Tunja (Ct),Male,Sharp weapon,Adult,5.0,2021
Boyacá,Tunja (Ct),Male,Blunt force weapon,Teenagers,17.0,2021
Boyacá,Tunja (Ct),Male,Blunt force weapon,Adult,98.0,2021
Boyacá,Tunja (Ct),Male,Blunt force weapon,Minors,22.0,2021
Boyacá,Tunja (Ct),Male,None,Teenagers,12.0,2021
Boyacá,Tunja (Ct),Male,None,Adult,127.0,2021
Boyacá,Tunja (Ct),Male,None,Minors,16.0,2021
Boyacá,Turmequé,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Turmequé,Female,Blunt force weapon,Adult,12.0,2021
Boyacá,Turmequé,Female,Blunt force weapon,Minors,1.0,2021
Boyacá,Turmequé,Female,None,Adult,8.0,2021
Boyacá,Turmequé,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Turmequé,Male,Blunt force weapon,Adult,2.0,2021
Boyacá,Turmequé,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Turmequé,Male,None,Adult,1.0,2021
Boyacá,Tuta,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Tuta,Female,None,Adult,14.0,2021
Boyacá,Tutazá,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Tutazá,Female,None,Adult,1.0,2021
Boyacá,Tópaga,Female,Blunt force weapon,Adult,1.0,2021
Boyacá,Tópaga,Female,None,Adult,1.0,2021
Boyacá,Tópaga,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Umbita,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Umbita,Female,Blunt force weapon,Teenagers,3.0,2021
Boyacá,Umbita,Female,Blunt force weapon,Adult,3.0,2021
Boyacá,Ventaquemada,Female,Blunt force weapon,Adult,4.0,2021
Boyacá,Ventaquemada,Female,None,Teenagers,2.0,2021
Boyacá,Ventaquemada,Female,None,Adult,14.0,2021
Boyacá,Ventaquemada,Male,None,Teenagers,2.0,2021
Boyacá,Ventaquemada,Male,None,Adult,1.0,2021
Boyacá,Ventaquemada,Male,None,Minors,1.0,2021
Boyacá,Villa De Leyva,Female,Sharp weapon,Adult,1.0,2021
Boyacá,Villa De Leyva,Female,Blunt force weapon,Teenagers,1.0,2021
Boyacá,Villa De Leyva,Female,Blunt force weapon,Adult,21.0,2021
Boyacá,Villa De Leyva,Female,None,Adult,5.0,2021
Boyacá,Villa De Leyva,Male,Sharp weapon,Adult,1.0,2021
Boyacá,Villa De Leyva,Male,Blunt force weapon,Adult,14.0,2021
Boyacá,Villa De Leyva,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Villa De Leyva,Male,None,Teenagers,1.0,2021
Boyacá,Villa De Leyva,Male,None,Adult,3.0,2021
Boyacá,Villa De Leyva,Male,None,Minors,1.0,2021
Boyacá,Viracachá,Female,Blunt force weapon,Teenagers,2.0,2021
Boyacá,Viracachá,Female,Blunt force weapon,Adult,2.0,2021
Boyacá,Viracachá,Female,None,Adult,1.0,2021
Boyacá,Viracachá,Male,Blunt force weapon,Adult,1.0,2021
Boyacá,Zetaquira,Female,Blunt force weapon,Adult,13.0,2021
Boyacá,Zetaquira,Male,Blunt force weapon,Minors,1.0,2021
Boyacá,Zetaquira,Male,None,Adult,1.0,2021
Caldas,Aguadas,Female,Sharp weapon,Adult,2.0,2021
Caldas,Aguadas,Female,Blunt force weapon,Adult,4.0,2021
Caldas,Aguadas,Female,None,Adult,8.0,2021
Caldas,Aguadas,Male,Sharp weapon,Adult,2.0,2021
Caldas,Anserma,Female,Sharp weapon,Adult,3.0,2021
Caldas,Anserma,Female,Blunt force weapon,Adult,18.0,2021
Caldas,Anserma,Female,None,Adult,25.0,2021
Caldas,Anserma,Female,None,Minors,1.0,2021
Caldas,Anserma,Male,Sharp weapon,Adult,2.0,2021
Caldas,Anserma,Male,Blunt force weapon,Teenagers,1.0,2021
Caldas,Anserma,Male,Blunt force weapon,Adult,2.0,2021
Caldas,Anserma,Male,Blunt force weapon,Minors,1.0,2021
Caldas,Anserma,Male,None,Adult,7.0,2021
Caldas,Aranzazu,Female,Sharp weapon,Adult,2.0,2021
Caldas,Aranzazu,Female,Blunt force weapon,Teenagers,1.0,2021
